Zip Code,Sub District,District,Jenis,City,Regency
17510,Tambun Utara,,,Depok,Jawa Barat
16511,Sawangan,,,Depok,Jawa Barat
17530,Cikarang Timur,,,Depok,Jawa Barat
17620,Tambelang,,,Depok,Jawa Barat
17510,Tambun Selatan,,,Depok,Jawa Barat
16370,Tenjolaya,,,Depok,Jawa Barat
17340,Cibarusah,,,Tangerang,Jawa Barat
15510,Teluknaga,,,Tangerang,Banten
15118,Tangerang,,,Tangerang,Banten
15415,Pamulang,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15122,Batuceper,,,Tangerang,Banten
15121,Batuceper,,,Tangerang,Banten
15121,Batuceper,,,Tangerang,Banten
15418,Pamulang,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15119,Tangerang,,,Tangerang,Banten
15412,Ciputat Timur,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15117,Tangerang,,,Tangerang,Banten
15155,Larangan,,,Tangerang,Banten
15155,Larangan,,,Tangerang,Banten
15142,Pinang (Penang),,,Tangerang,Banten
15419,Ciputat Timur,,,Tangerang,Banten
15154,Larangan,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15323,Serpong Utara,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15122,Batuceper,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15415,Pamulang,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15117,Tangerang,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15156,Larangan,,,Tangerang,Banten
15156,Larangan,,,Tangerang,Banten
15144,Pinang (Penang),,,Tangerang,Banten
15144,Pinang (Penang),,,Tangerang,Banten
15144,Pinang (Penang),,,Tangerang,Banten
15154,Larangan,,,Tangerang,Banten
15154,Larangan,,,Tangerang,Banten
15154,Larangan,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15320,Serpong Utara,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15145,Pinang (Penang),,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15142,Pinang (Penang),,,Tangerang,Banten
15320,Serpong Utara,,,Tangerang,Banten
15325,Serpong Utara,,,Tangerang,Banten
15417,Pamulang,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15153,Ciledug,,,Tangerang,Banten
15153,Ciledug,,,Tangerang,Banten
15143,Pinang (Penang),,,Tangerang,Banten
15143,Pinang (Penang),,,Tangerang,Banten
15143,Pinang (Penang),,,Tangerang,Banten
15153,Ciledug,,,Tangerang,Banten
15145,Pinang (Penang),,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15412,Ciputat Timur,,,Tangerang,Banten
15122,Batuceper,,,Tangerang,Banten
15122,Batuceper,,,Tangerang,Banten
15122,Batuceper,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15412,Ciputat Timur,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15151,Ciledug,,,Tangerang,Banten
15151,Ciledug,,,Tangerang,Banten
15145,Pinang (Penang),,,Tangerang,Banten
15151,Ciledug,,,Tangerang,Banten
15151,Ciledug,,,Tangerang,Banten
15111,Tangerang,,,Tangerang,Banten
15111,Tangerang,,,Tangerang,Banten
15118,Tangerang,,,Tangerang,Banten
15152,Ciledug,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang,Banten
15520,Sepatan Timur,,,Tangerang,Banten
15119,Tangerang,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15530,Mauk,,,Tangerang,Banten
15510,Teluknaga,,,Tangerang,Banten
15550,Mekar Baru,,,Tangerang,Banten
15620,Gunung Kaler,,,Tangerang Selatan,Banten
15550,Mekar Baru,,,Tangerang Selatan,Banten
15510,Teluknaga,,,Tangerang Selatan,Banten
15510,Teluknaga,,,Tangerang Selatan,Banten
15324,Serpong Utara,,,Tangerang Selatan,Banten
15417,Pamulang,,,Tangerang Selatan,Banten
15419,Ciputat Timur,,,Tangerang Selatan,Banten
15416,Pamulang,,,Tangerang Selatan,Banten
15418,Pamulang,,,Tangerang Selatan,Banten
15418,Pamulang,,,Tangerang Selatan,Banten
15326,Serpong Utara,,,Tangerang Selatan,Banten
15326,Serpong Utara,,,Tangerang Selatan,Banten
15412,Ciputat Timur,,,Tangerang Selatan,Banten
15530,Mauk,,,Tangerang Selatan,Banten
